epoch,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_f1_macro,eval_f1_binary,eval_f1_class0,eval_f1_class1,eval_runtime,eval_samples_per_second,eval_steps_per_second,run_id,model,context,max_len
0.967741935483871,0.49047069549560546,4.388920783996582,1.9551971326164876e-05,,,,,,,,,,2026-05-08_17-11-04,hierarchical,True,192
1.935483870967742,0.299175910949707,7.3392252922058105,1.6863799283154122e-05,0.41332608461380005,0.8510344827586207,0.828461012671539,0.7662337662337663,0.8906882591093117,0.7662337662337663,4.99,145.291,9.218,2026-05-08_17-11-04,hierarchical,True,192
2.903225806451613,0.22855644226074218,10.479449272155762,1.417562724014337e-05,0.31280097365379333,0.886896551724138,0.858452380952381,0.795,0.9219047619047619,0.795,4.9914,145.25,9.216,2026-05-08_17-11-04,hierarchical,True,192
3.870967741935484,0.17206304550170898,31.48291778564453,1.1487455197132617e-05,0.3631044924259186,0.8882758620689655,0.8620730959745777,0.8019559902200489,0.9221902017291066,0.8019559902200489,4.9976,145.069,9.204,2026-05-08_17-11-04,hierarchical,True,192
4.838709677419355,0.11523138999938964,20.45240592956543,8.799283154121865e-06,0.7544174194335938,0.8027586206896552,0.7861581903424151,0.7265774378585086,0.8457389428263214,0.7265774378585086,4.9906,145.274,9.217,2026-05-08_17-11-04,hierarchical,True,192
5.806451612903226,0.09089789390563965,15.747037887573242,6.111111111111112e-06,0.47417446970939636,0.8744827586206897,0.8327973217159468,0.7493112947658402,0.9162833486660533,0.7493112947658402,4.9858,145.414,9.226,2026-05-08_17-11-04,hierarchical,True,192
6.774193548387097,0.05945659637451172,1.7729690074920654,3.4229390681003587e-06,0.5162947177886963,0.8786206896551724,0.8499303752211057,0.7843137254901961,0.9155470249520153,0.7843137254901961,4.9986,145.039,9.203,2026-05-08_17-11-04,hierarchical,True,192
0.7692307692307693,0.4615583801269531,5.787988185882568,1.3572115384615385e-05,,,,,,,,,,2026-05-08_17-27-53,baseline,False,192
1.9230769230769231,0.3499418640136719,5.733887195587158,1.1408653846153845e-05,0.34300434589385986,0.8620689655172413,0.8400490663277913,0.7807017543859649,0.8993963782696177,0.7807017543859649,1.7925,404.469,25.663,2026-05-08_17-27-53,baseline,False,192
2.6923076923076925,0.2647210121154785,6.044477462768555,9.966346153846154e-06,0.3519933223724365,0.856551724137931,0.834814308498519,0.7748917748917749,0.8947368421052632,0.7748917748917749,1.7878,405.523,25.73,2026-05-08_17-27-53,baseline,False,192
3.8461538461538463,0.193984317779541,14.535371780395508,7.802884615384616e-06,0.3225422203540802,0.8703448275862069,0.8392172961138478,0.7684729064039408,0.9099616858237548,0.7684729064039408,1.787,405.703,25.741,2026-05-08_17-27-53,baseline,False,192
5.0,0.16665740966796874,2.4019031524658203,5.639423076923077e-06,0.45688048005104065,0.8510344827586207,0.8238073807380738,0.7545454545454545,0.8930693069306931,0.7545454545454545,1.7874,405.617,25.736,2026-05-08_17-27-53,baseline,False,192
5.769230769230769,0.11791889190673828,5.14501953125,4.197115384615385e-06,0.4103424847126007,0.8786206896551724,0.849480021893815,0.7832512315270936,0.9157088122605364,0.7832512315270936,1.7791,407.52,25.856,2026-05-08_17-27-53,baseline,False,192
6.923076923076923,0.09147099494934081,15.276744842529297,2.033653846153846e-06,0.5020712614059448,0.8731034482758621,0.8396881249038609,0.766497461928934,0.9128787878787878,0.766497461928934,1.7836,406.473,25.79,2026-05-08_17-27-53,baseline,False,192
7.6923076923076925,0.08327272415161133,10.564565658569336,5.913461538461538e-07,0.5228439569473267,0.8703448275862069,0.8377380952380953,0.765,0.9104761904761904,0.765,1.7918,404.619,25.672,2026-05-08_17-27-53,baseline,False,192
0.967741935483871,0.46916885375976564,7.221296787261963,1.9551971326164876e-05,,,,,,,,,,2026-05-08_17-27-53,hierarchical,True,192
1.935483870967742,0.2887639236450195,10.077239990234375,1.6863799283154122e-05,0.4009636342525482,0.8606896551724138,0.838257220166768,0.778021978021978,0.8984924623115578,0.778021978021978,5.0194,144.439,9.164,2026-05-08_17-27-53,hierarchical,True,192
2.903225806451613,0.221883602142334,11.792603492736816,1.417562724014337e-05,0.31024613976478577,0.8827586206896552,0.85482955281613,0.7911547911547911,0.9185043144774688,0.7911547911547911,4.9914,145.251,9.216,2026-05-08_17-27-53,hierarchical,True,192
3.870967741935484,0.1472088050842285,3.9175517559051514,1.1487455197132617e-05,0.4245532751083374,0.8731034482758621,0.8479252165982671,0.786046511627907,0.9098039215686274,0.786046511627907,4.9916,145.244,9.215,2026-05-08_17-27-53,hierarchical,True,192
